Year,Country,Country (Code),Attribute,Attribute (Code),Sector (NACE rev. 2),Sector (NACE rev. 2) (Code),Unit,Value
2008,Bulgaria,BG,Value added at factor cost,V12150,"Food, beverage and tobacco",C10-12,Million euros,862.3000000000001
2008,Bulgaria,BG,Value added at factor cost,V12150,Forestry,A02,Million euros,156.8
2008,Bulgaria,BG,Value added at factor cost,V12150,Leather,bC15,Million euros,22.190654672394736
2008,Bulgaria,BG,Value added at factor cost,V12150,Liquid biofuels,bFUEL,Million euros,1.0630704371557438
2008,Bulgaria,BG,Value added at factor cost,V12150,Paper,bC17,Million euros,64.975
2008,Bulgaria,BG,Value added at factor cost,V12150,Rubber and bio-based plastics,bC22,Million euros,1.6972080958353426
2008,Bulgaria,BG,Value added at factor cost,V12150,Tobacco,C12,Million euros,80
2008,Bulgaria,BG,Value added at factor cost,V12150,Wood products,bC16,Million euros,92.30952945627385
2008,Bulgaria,BG,Value added at factor cost,V12150,Wood products and furniture,bC16-bC31,Million euros,173.31028895962785
2008,Bulgaria,BG,Value added at factor cost,V12150,Wooden furniture,bC31,Million euros,81.000759503354
2008,Croatia,HR,Location Quotient,LQ_EU,Agriculture,A01,Ratio,1.7717635918439592
2008,Croatia,HR,Location Quotient,LQ_EU,Beverage,C11,Ratio,2.1815633392041383
2008,Croatia,HR,Location Quotient,LQ_EU,Bio-based chemicals (excluding biofuels),bchem,Ratio,0.6060672978661911
2008,Croatia,HR,Location Quotient,LQ_EU,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Ratio,0.8221226991606817
2008,Croatia,HR,Location Quotient,LQ_EU,Bio-based electricity,bD3511,Ratio,0.06819174632613924
2008,Croatia,HR,Location Quotient,LQ_EU,Bio-based pharmaceuticals,bC21,Ratio,0.9809159370524955
2008,Croatia,HR,Location Quotient,LQ_EU,Bio-based textile,bC13,Ratio,1.1220252100266495
2008,Croatia,HR,Location Quotient,LQ_EU,Bio-based textiles,bTEXT,Ratio,2.009984267607468
2008,Croatia,HR,Location Quotient,LQ_EU,Bio-based wearing apparel,bC14,Ratio,2.352821215495462
2008,Croatia,HR,Location Quotient,LQ_EU,Biodiesel,Biod,Ratio,0.31520871018096175
2008,Croatia,HR,Location Quotient,LQ_EU,Bioeconomy,bTOTC,Ratio,1.891319091197425
2008,Croatia,HR,Location Quotient,LQ_EU,Bioethanol,Bioeth,Ratio,0.4075654834602916
2008,Croatia,HR,Location Quotient,LQ_EU,Fishing and Aquaculture,A03,Ratio,6.417040852024854
2008,Croatia,HR,Location Quotient,LQ_EU,Food,C10,Ratio,1.6762970921901592
2008,Croatia,HR,Location Quotient,LQ_EU,"Food, beverage and tobacco",C10-12,Ratio,1.731481546253705
2008,Croatia,HR,Location Quotient,LQ_EU,Forestry,A02,Ratio,7.022881197825971
2008,Croatia,HR,Location Quotient,LQ_EU,Leather,bC15,Ratio,2.2706929306930075
2008,Croatia,HR,Location Quotient,LQ_EU,Liquid biofuels,bFUEL,Ratio,0.33420717379032056
2008,Croatia,HR,Location Quotient,LQ_EU,Paper,bC17,Ratio,0.7587195706547376
2008,Croatia,HR,Location Quotient,LQ_EU,Rubber and bio-based plastics,bC22,Ratio,0.40004586788936547
2008,Croatia,HR,Location Quotient,LQ_EU,Tobacco,C12,Ratio,2.1341830387293794
2008,Croatia,HR,Location Quotient,LQ_EU,Wood products,bC16,Ratio,1.9715710753873052
2008,Croatia,HR,Location Quotient,LQ_EU,Wood products and furniture,bC16-bC31,Ratio,1.7466491390954435
2008,Croatia,HR,Location Quotient,LQ_EU,Wooden furniture,bC31,Ratio,1.357428157368915
2008,Croatia,HR,Number of persons employed,V16110,Agriculture,A01,Number of people employed,184850
2008,Croatia,HR,Number of persons employed,V16110,Beverage,C11,Number of people employed,8613
2008,Croatia,HR,Number of persons employed,V16110,Bio-based chemicals (excluding biofuels),bchem,Number of people employed,411.94005037834296
2008,Croatia,HR,Number of persons employed,V16110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Number of people employed,2774.8920390103303
2008,Croatia,HR,Number of persons employed,V16110,Bio-based electricity,bD3511,Number of people employed,4.239478685853923
2008,Croatia,HR,Number of persons employed,V16110,Bio-based pharmaceuticals,bC21,Number of people employed,2169.2968162232173
2008,Croatia,HR,Number of persons employed,V16110,Bio-based textile,bC13,Number of people employed,2772.1300568127963
2008,Croatia,HR,Number of persons employed,V16110,Bio-based textiles,bTEXT,Number of people employed,18741.730835075752
2008,Croatia,HR,Number of persons employed,V16110,Bio-based wearing apparel,bC14,Number of people employed,11660.475778262955
2008,Croatia,HR,Number of persons employed,V16110,Biodiesel,Biod,Number of people employed,58.995010703527875
2008,Croatia,HR,Number of persons employed,V16110,Bioeconomy,bTOTC,Number of people employed,348809.81599100947
2008,Croatia,HR,Number of persons employed,V16110,Bioethanol,Bioeth,Number of people employed,19.755300341472953
2008,Croatia,HR,Number of persons employed,V16110,Fishing and Aquaculture,A03,Number of people employed,10670
2008,Croatia,HR,Number of persons employed,V16110,Food,C10,Number of people employed,58901
2008,Croatia,HR,Number of persons employed,V16110,"Food, beverage and tobacco",C10-12,Number of people employed,68373
2008,Croatia,HR,Number of persons employed,V16110,Forestry,A02,Number of people employed,31410
2008,Croatia,HR,Number of persons employed,V16110,Leather,bC15,Number of people employed,4309.125
2008,Croatia,HR,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,78.75031104500083
2008,Croatia,HR,Number of persons employed,V16110,Paper,bC17,Number of people employed,4302.125
2008,Croatia,HR,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,193.65517240876983
2008,Croatia,HR,Number of persons employed,V16110,Tobacco,C12,Number of people employed,859
2008,Croatia,HR,Number of persons employed,V16110,Total sectors,TOT_NACER2,Number of people employed,1770500
2008,Croatia,HR,Number of persons employed,V16110,Wood products,bC16,Number of people employed,19747.973840000188
2008,Croatia,HR,Number of persons employed,V16110,Wood products and furniture,bC16-bC31,Number of people employed,27605.078327192503
2008,Croatia,HR,Number of persons employed,V16110,Wooden furniture,bC31,Number of people employed,7857.104487192314
2008,Croatia,HR,Turnover,V12110,Agriculture,A01,Million euros,3288.4
2008,Croatia,HR,Turnover,V12110,Beverage,C11,Million euros,931
2008,Croatia,HR,Turnover,V12110,Bio-based chemicals (excluding biofuels),bchem,Million euros,31.719642121733553
2008,Croatia,HR,Turnover,V12110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,359.33563715398094
2008,Croatia,HR,Turnover,V12110,Bio-based electricity,bD3511,Million euros,1.1418765757728557
2008,Croatia,HR,Turnover,V12110,Bio-based pharmaceuticals,bC21,Million euros,313.99161646368725
2008,Croatia,HR,Turnover,V12110,Bio-based textile,bC13,Million euros,86.81744026486531
2008,Croatia,HR,Turnover,V12110,Bio-based textiles,bTEXT,Million euros,518.8314169712608
2008,Croatia,HR,Turnover,V12110,Bio-based wearing apparel,bC14,Million euros,236.57647670639545
2008,Croatia,HR,Turnover,V12110,Biodiesel,Biod,Million euros,5.075696866835057
2008,Croatia,HR,Turnover,V12110,Bioeconomy,bTOTC,Million euros,11677.012527000421
2008,Croatia,HR,Turnover,V12110,Bioethanol,Bioeth,Million euros,2.5361534222161226
2008,Croatia,HR,Turnover,V12110,Fishing and Aquaculture,A03,Million euros,201.5
2008,Croatia,HR,Turnover,V12110,Food,C10,Million euros,4554.1
2008,Croatia,HR,Turnover,V12110,"Food, beverage and tobacco",C10-12,Million euros,5699.5
2008,Croatia,HR,Turnover,V12110,Forestry,A02,Million euros,358.6
2008,Croatia,HR,Turnover,V12110,Leather,bC15,Million euros,195.4375
2008,Croatia,HR,Turnover,V12110,Liquid biofuels,bFUEL,Million euros,7.61185028905118
2008,Croatia,HR,Turnover,V12110,Paper,bC17,Million euros,241.42499999999998
2008,Croatia,HR,Turnover,V12110,Rubber and bio-based plastics,bC22,Million euros,13.62437856856014
2008,Croatia,HR,Turnover,V12110,Tobacco,C12,Million euros,214.4
2008,Croatia,HR,Turnover,V12110,Wood products,bC16,Million euros,712.0450715909426
2008,Croatia,HR,Turnover,V12110,Wood products and furniture,bC16-bC31,Million euros,1000.6667460103539
2008,Croatia,HR,Turnover,V12110,Wooden furniture,bC31,Million euros,288.6216744194113
2008,Croatia,HR,Value added at factor cost,V12150,Agriculture,A01,Million euros,1597.8
2008,Croatia,HR,Value added at factor cost,V12150,Beverage,C11,Million euros,259.5
2008,Croatia,HR,Value added at factor cost,V12150,Bio-based chemicals (excluding biofuels),bchem,Million euros,7.8084355521077065
2008,Croatia,HR,Value added at factor cost,V12150,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,137.13273869543235
2008,Croatia,HR,Value added at factor cost,V12150,Bio-based electricity,bD3511,Million euros,0.34488732011946777
2008,Croatia,HR,Value added at factor cost,V12150,Bio-based pharmaceuticals,bC21,Million euros,125.85614378916388
2008,Croatia,HR,Value added at factor cost,V12150,Bio-based textile,bC13,Million euros,30.31289378321894
2008,Croatia,HR,Value added at factor cost,V12150,Bio-based textiles,bTEXT,Million euros,165.988591673559
2008,Croatia,HR,Value added at factor cost,V12150,Bio-based wearing apparel,bC14,Million euros,99.20069789034008
2008,Croatia,HR,Value added at factor cost,V12150,Biodiesel,Biod,Million euros,1.6210340778897299
2008,Croatia,HR,Value added at factor cost,V12150,Bioeconomy,bTOTC,Million euros,3953.238529164052
2008,Croatia,HR,Value added at factor cost,V12150,Bioethanol,Bioeth,Million euros,0.4805343326304232
2008,Croatia,HR,Value added at factor cost,V12150,Fishing and Aquaculture,A03,Million euros,90.8
2008,Croatia,HR,Value added at factor cost,V12150,Food,C10,Million euros,1031
2008,Croatia,HR,Value added at factor cost,V12150,"Food, beverage and tobacco",C10-12,Million euros,1374.3
2008,Croatia,HR,Value added at factor cost,V12150,Forestry,A02,Million euros,221.8
2008,Croatia,HR,Value added at factor cost,V12150,Leather,bC15,Million euros,36.475
2008,Croatia,HR,Value added at factor cost,V12150,Liquid biofuels,bFUEL,Million euros,2.1015684105201533
2008,Croatia,HR,Value added at factor cost,V12150,Paper,bC17,Million euros,75.27499999999999
2008,Croatia,HR,Value added at factor cost,V12150,Rubber and bio-based plastics,bC22,Million euros,3.468159354160774
2008,Croatia,HR,Value added at factor cost,V12150,Tobacco,C12,Million euros,83.8
2008,Croatia,HR,Value added at factor cost,V12150,Wood products,bC16,Million euros,192.1172235293454
2008,Croatia,HR,Value added at factor cost,V12150,Wood products and furniture,bC16-bC31,Million euros,287.6957430644217
2008,Croatia,HR,Value added at factor cost,V12150,Wooden furniture,bC31,Million euros,95.5785195350763
2008,Cyprus,CY,Location Quotient,LQ_EU,Agriculture,A01,Ratio,0.713547286527332
2008,Cyprus,CY,Location Quotient,LQ_EU,Beverage,C11,Ratio,2.2310994250632956
2008,Cyprus,CY,Location Quotient,LQ_EU,Bio-based chemicals (excluding biofuels),bchem,Ratio,0.4273630173455326
2008,Cyprus,CY,Location Quotient,LQ_EU,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Ratio,0.8421999206867993
2008,Cyprus,CY,Location Quotient,LQ_EU,Bio-based electricity,bD3511,Ratio,0.3966592975957019
2008,Cyprus,CY,Location Quotient,LQ_EU,Bio-based pharmaceuticals,bC21,Ratio,1.1236588457953247
2008,Cyprus,CY,Location Quotient,LQ_EU,Bio-based textile,bC13,Ratio,0.401994751287722
2008,Cyprus,CY,Location Quotient,LQ_EU,Bio-based textiles,bTEXT,Ratio,0.3660711448158895
2008,Cyprus,CY,Location Quotient,LQ_EU,Bio-based wearing apparel,bC14,Ratio,0.437254972166243
2008,Cyprus,CY,Location Quotient,LQ_EU,Biodiesel,Biod,Ratio,0.17533922707998575
2008,Cyprus,CY,Location Quotient,LQ_EU,Bioeconomy,bTOTC,Ratio,0.9125936202291534
2008,Cyprus,CY,Location Quotient,LQ_EU,Fishing and Aquaculture,A03,Ratio,1.4182445570980655
2008,Cyprus,CY,Location Quotient,LQ_EU,Food,C10,Ratio,1.4741254923287348
2008,Cyprus,CY,Location Quotient,LQ_EU,"Food, beverage and tobacco",C10-12,Ratio,1.5347834082832754
2008,Cyprus,CY,Location Quotient,LQ_EU,Forestry,A02,Ratio,0.45489443784925493
2008,Cyprus,CY,Location Quotient,LQ_EU,Leather,bC15,Ratio,0.13340251084429994
2008,Cyprus,CY,Location Quotient,LQ_EU,Liquid biofuels,bFUEL,Ratio,0.1392706659264125
2008,Cyprus,CY,Location Quotient,LQ_EU,Paper,bC17,Ratio,0.5920323621778764
2008,Cyprus,CY,Location Quotient,LQ_EU,Rubber and bio-based plastics,bC22,Ratio,0.1388387387146555
2008,Cyprus,CY,Location Quotient,LQ_EU,Wood products,bC16,Ratio,1.552721024642326
2008,Cyprus,CY,Location Quotient,LQ_EU,Wood products and furniture,bC16-bC31,Ratio,1.2143662329295668
2008,Cyprus,CY,Location Quotient,LQ_EU,Wooden furniture,bC31,Ratio,0.6288529371902564
2008,Cyprus,CY,Number of persons employed,V16110,Agriculture,A01,Number of people employed,16100.000000000002
2008,Cyprus,CY,Number of persons employed,V16110,Beverage,C11,Number of people employed,1905
2008,Cyprus,CY,Number of persons employed,V16110,Bio-based chemicals (excluding biofuels),bchem,Number of people employed,62.820232438932194
2008,Cyprus,CY,Number of persons employed,V16110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Number of people employed,614.77200535962
2008,Cyprus,CY,Number of persons employed,V16110,Bio-based electricity,bD3511,Number of people employed,5.333198121474072
2008,Cyprus,CY,Number of persons employed,V16110,Bio-based pharmaceuticals,bC21,Number of people employed,537.4166266272628
2008,Cyprus,CY,Number of persons employed,V16110,Bio-based textile,bC13,Number of people employed,214.79333677618195
2008,Cyprus,CY,Number of persons employed,V16110,Bio-based textiles,bTEXT,Number of people employed,738.196481465365
2008,Cyprus,CY,Number of persons employed,V16110,Bio-based wearing apparel,bC14,Number of people employed,468.65314468918297
2008,Cyprus,CY,Number of persons employed,V16110,Biodiesel,Biod,Number of people employed,7.097176362470439
2008,Cyprus,CY,Number of persons employed,V16110,Bioeconomy,bTOTC,Number of people employed,36399.109206286164
2008,Cyprus,CY,Number of persons employed,V16110,Fishing and Aquaculture,A03,Number of people employed,510
2008,Cyprus,CY,Number of persons employed,V16110,Food,C10,Number of people employed,11202
2008,Cyprus,CY,Number of persons employed,V16110,"Food, beverage and tobacco",C10-12,Number of people employed,13107
2008,Cyprus,CY,Number of persons employed,V16110,Forestry,A02,Number of people employed,440
2008,Cyprus,CY,Number of persons employed,V16110,Leather,bC15,Number of people employed,54.75
2008,Cyprus,CY,Number of persons employed,V16110,Liquid biofuels,bFUEL,Number of people employed,7.097176362470439
2008,Cyprus,CY,Number of persons employed,V16110,Paper,bC17,Number of people employed,726
2008,Cyprus,CY,Number of persons employed,V16110,Rubber and bio-based plastics,bC22,Number of people employed,14.53514629342505
2008,Cyprus,CY,Number of persons employed,V16110,Total sectors,TOT_NACER2,Number of people employed,382900
2008,Cyprus,CY,Number of persons employed,V16110,Wood products,bC16,Number of people employed,3363.511942638804
2008,Cyprus,CY,Number of persons employed,V16110,Wood products and furniture,bC16-bC31,Number of people employed,4150.710344977237
2008,Cyprus,CY,Number of persons employed,V16110,Wooden furniture,bC31,Number of people employed,787.1984023384322
2008,Cyprus,CY,Turnover,V12110,Agriculture,A01,Million euros,733.4
2008,Cyprus,CY,Turnover,V12110,Beverage,C11,Million euros,261
2008,Cyprus,CY,Turnover,V12110,Bio-based chemicals (excluding biofuels),bchem,Million euros,7.176692633635984
2008,Cyprus,CY,Turnover,V12110,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,78.75555968926102
2008,Cyprus,CY,Turnover,V12110,Bio-based electricity,bD3511,Million euros,1.6774464649647038
2008,Cyprus,CY,Turnover,V12110,Bio-based pharmaceuticals,bC21,Million euros,70.170709269959
2008,Cyprus,CY,Turnover,V12110,Bio-based textile,bC13,Million euros,12.677412995039079
2008,Cyprus,CY,Turnover,V12110,Bio-based textiles,bTEXT,Million euros,35.90945898760784
2008,Cyprus,CY,Turnover,V12110,Bio-based wearing apparel,bC14,Million euros,19.44454599256876
2008,Cyprus,CY,Turnover,V12110,Biodiesel,Biod,Million euros,1.2920500557317978
2008,Cyprus,CY,Turnover,V12110,Bioeconomy,bTOTC,Million euros,2797.736205052113
2008,Cyprus,CY,Turnover,V12110,Fishing and Aquaculture,A03,Million euros,43.9
2008,Cyprus,CY,Turnover,V12110,Food,C10,Million euros,1296.6
2008,Cyprus,CY,Turnover,V12110,"Food, beverage and tobacco",C10-12,Million euros,1557.6
2008,Cyprus,CY,Turnover,V12110,Forestry,A02,Million euros,3
2008,Cyprus,CY,Turnover,V12110,Leather,bC15,Million euros,3.7874999999999996
2008,Cyprus,CY,Turnover,V12110,Liquid biofuels,bFUEL,Million euros,1.2920500557317978
2008,Cyprus,CY,Turnover,V12110,Paper,bC17,Million euros,66.86250000000001
2008,Cyprus,CY,Turnover,V12110,Rubber and bio-based plastics,bC22,Million euros,1.4081577856660343
2008,Cyprus,CY,Turnover,V12110,Wood products,bC16,Million euros,224.56808855715258
2008,Cyprus,CY,Turnover,V12110,Wood products and furniture,bC16-bC31,Million euros,275.3391898545477
2008,Cyprus,CY,Turnover,V12110,Wooden furniture,bC31,Million euros,50.77110129739512
2008,Cyprus,CY,Value added at factor cost,V12150,Agriculture,A01,Million euros,368.3
2008,Cyprus,CY,Value added at factor cost,V12150,Beverage,C11,Million euros,80.2
2008,Cyprus,CY,Value added at factor cost,V12150,Bio-based chemicals (excluding biofuels),bchem,Million euros,2.3001495574136763
2008,Cyprus,CY,Value added at factor cost,V12150,"Bio-based chemicals, pharmaceuticals, plastics and rubber (excl. biofuels)",bCHEM,Million euros,30.227181361846903
